case_id,country,announcement_date,ingredient,violation_reason,action
CASE-01036,중국,'’25.2 (’25.1 부적합),흰옥수수 팝콘 (白玉米爆米花) (팽화식품(膨化食品)）,식품첨가물 (사카린나트륨 (Sodium Saccharin) 식품안전국가표준 규정 부적합),통관거부
CASE-01037,중국,'’25.2 (’25.1 부적합),팝콘 (爆米花) (팽화식품(膨化食品)）,식품첨가물 (사카린나트륨 (Sodium Saccharin) 식품안전국가표준 규정 부적합),통관거부
CASE-01038,중국,'’25.2 (’25.1 부적합),과자 (饼干),기타 (제품 수입허가 미취득),통관거부
CASE-01039,중국,'’25.2 (’25.1 부적합),홍삼젤리캔디 (红参凝胶糖果),표시기준 위반 (라벨 부적합),통관거부
CASE-01040,중국,'’25.3 (’25.2 부적합),해조 음료 (海藻饮料),기타 (미승인 신식품원료 사용),통관거부
CASE-01041,중국,'’25.3 (’25.2 부적합),알로에 콜라겐 음료 (芦荟胶原蛋白饮料),기타 (미승인 신식품원료 사용),통관거부
CASE-01042,중국,'’25.3 (’25.2 부적합),검은콩 오곡가루 (黑豆五谷粗粉),미생물 (균락총수 식품안전국가표준 규정 부적합),통관거부
CASE-01043,중국,'’25.3 (’25.2 부적합),요구르트맛 음료 (酸奶味饮料),표시기준 위반 (라벨 부적합),통관거부
CASE-01044,중국,'’25.3 (’25.2 부적합),Baby Cereal Bars With Filling (婴幼儿夹心谷物棒) (블루베리맛(蓝莓味)),식품첨가물 (비타민B1 식품안전국가표준 규정 부적합),통관거부
CASE-01045,중국,'’25.3 (’25.2 부적합),생냉동 붉은대게장 (生冻红雪蟹蟹膏)(公）,중금속 (카드뮴 검출치 식품안전국가표준 규정 부적합),통관거부
CASE-01046,중국,'’25.3 (’25.2 부적합),냉동 일본전갱이 (冻日本竹荚鱼),기타 (화물증서 불일치),통관거부
CASE-01047,대만,'’25.1,신선 밀감 (鮮蜜柑) (FRESH MANDARIN),잔류농약 (프로클로라즈(Prochloraz) 0.07 ppm),반송･폐기
CASE-01048,대만,'’25.1,신선 딸기 (鮮草莓) (FRESH STRAWBERRIES),잔류농약 (티아클로프리드(Thiacloprid) 0.02 ppm),반송･폐기
CASE-01049,대만,'’25.1,신선 딸기 (鮮草莓) (FRESH STRAWBERRIES),잔류농약 (티아클로프리드(Thiacloprid) 0.03 ppm),반송･폐기
CASE-01050,대만,'’25.1,신선 포도 (鮮葡萄) (KOREAN FRESH GRAPES (SHINE MUSCAT)),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.04 ppm),반송･폐기
CASE-01051,대만,'’25.2,포도 (葡萄) (FRESH SHINE MUSCAT GRAPES),잔류농약 (테트라닐리프롤(Tetraniliprole) 0.03 ppm),반송･폐기
CASE-01052,대만,'’25.2,신선 딸기 (鮮草莓) (FRESH STRAWBERRY),잔류농약 (티아클로프리드(Thiacloprid) 0.07 ppm),반송･폐기
CASE-01053,대만,'’25.3,간장(醬油) (SOY SAUCE),"식품첨가물 (① 파라옥시안식향산에틸 (Ethyl p-Hydroxybenzoate) 0.167 g/kg, ② 비타민B1라우릴황산염 (Thiamine Dilaurylsulfate) 0.01 g/kg)",반송･폐기
CASE-01054,일본,'’25.1,드레싱 (ドレッシング) - HONEY MUSTARD DRESSING,식품첨가물 (이.디.티.에이.칼슘이나트륨 사용(대상외 사용)),반송･폐기 (전량 보관)
CASE-01055,일본,'’25.1,레토르트살균식품 (レトルト殺菌食品) - 기타식품(その他の食品) (SWEET POTATO PASTE),기타 (제조기준 부적합- 용기포장의 밀봉),반송･폐기 (전량 보관)
CASE-01056,일본,'’25.2,무가열섭취 냉동식품 (無加熱摂取冷凍食品) - 기타 수산동물류 (その他の水産動物類) (SEASONED POULP CUTTED (WITHOUT GARLIC)),미생물 (대장균군 양성),반송･폐기 (전량 보관)
CASE-01057,일본,'’25.2,무가열섭취 냉동식품 (無加熱摂取冷凍食品) - 새우류(えび類) - セウジャン(새우장) (SOY SAUCE- MARINATED SHRIMP),미생물 (대장균군 양성),반송･폐기 (전량 보관)
CASE-01058,일본,'’25.3,기타 분류되지 않은 식품 (その他の他に分類されない食品) - 부재료(かやく),식품첨가물 (폴리소르베이트80 (polysorbate 80) 0.090 g/kg 검출),반송･폐기 (전량 보관)
CASE-01059,일본,'’25.3,무가열섭취 냉동식품 (無加熱摂取冷凍食品) - 기타 수산동물류 (その他の水産動物類) (SEASONED POULP CUTTED (WITHOUT GARLIC)),미생물 (대장균군 양성),반송･폐기 (전량 보관)
CASE-01060,미국,'’25.1 (’24.12 부적합),장어 (EEL),미생물 (살모넬라),통관거부
CASE-01061,미국,'’25.1 (’24.12 부적합),"비탄산 청량음료 (NONCARBONATED SOFT DRINK, N.E.C.)","표시기준 위반 (① 알레르기유발성분 미표시, ② 영어 미표시, ③ 영양정보 미표시)",통관거부
CASE-01062,미국,'’25.2 (’25.1 부적합),"탄산음료 (CARBONATED SOFT DRINK, N.E.C.)",표시기준 위반 (식이보충제 미표시),통관거부
CASE-01063,미국,'’25.2 (’25.1 부적합),"문어, 기타수산물 (OCTOPUS, OTHER AQUATIC SPECIES)","표시기준 위반 (① 알레르기유발성분 미표시, ② 성분 미표시)",통관거부
CASE-01064,미국,'’25.2 (’25.1 부적합),"초콜릿 채운 아이스 쿠키, 비스킷, 웨이퍼 (CHOCOLATE FILLED/ICED COOKIES,BISCUITS AND WAFERS)","표시기준 위반 (① 알레르기유발성분 미표시, ② 성분 미표시, ③ 트랜스지방 함량 미표시)",통관거부
CASE-01065,미국,'’25.2 (’25.1 부적합),"초콜릿 채운 아이스 쿠키, 비스킷, 웨이퍼 (CHOCOLATE FILLED/ ICED COOKIES,BISCUITS AND WAFERS)","표시기준 위반 (① 알레르기유발성분 미표시, ② 성분 미표시, ③ 트랜스지방 함량 미표시)",통관거부
CASE-01066,미국,'’25.2 (’25.1 부적합),"음료 베이스 (BEVERAGE BASE NOT MENTIONED ELSEWHERE, N.E.C.)","기타 (① 저산성식품제조업체 미등록, ② 제조공정 미제출)",통관거부
CASE-01067,미국,'’25.2 (’25.1 부적합),"어류-수산물 제품(베이비) (FISH-SEAFOOD PRODUCTS, N.E.C. (BABY))","기타 (① 저산성식품 제조업체 미등록, ② 제조공정 미제출)",통관거부
CASE-01068,미국,'’25.3 (’25.2 부적합),"혼합과일주스 또는 농축액 (MIXED FRUIT, JUICES OR CONCENTRATES N.E.C.,)","표시기준 위반 (① 라벨표시, ② 영양정보 미표시)",통관거부
CASE-01069,미국,'’25.3 (’25.2 부적합),"과일칵테일, 혼합과일주스 또는 농축액 (FRUIT COCTAIL, MIXED FRUIT, JUICES OR CONCENTRATES)","표시기준 위반 (① 라벨표시, ② 영양정보 미표시)",통관거부
CASE-01070,미국,'’25.3 (’25.2 부적합),팽이버섯 (ENOKITAKE),미생물 (리스테리아),통관거부
CASE-01071,미국,'’25.3 (’25.2 부적합),"배주스 또는 농축액 (PEAR, CORE FRUIT JUICES OR CONCENTRATES)",기타 (제조공정 미제출),통관거부
CASE-01072,EU,'’25.1,김치 (Consignment Kimchi),화물에 대한 국경통제소 동물위생통제 미비 (Skipped veterinary controls in Border Control Post),당국 통보(네덜란드)
CASE-01073,EU,'’25.1,한국산 냉동 고등어 (whole frozen mackerel in block),유해물질 함유 (기생충 검출),억류(스페인)
CASE-01074,EU,'’25.3,한국산 냉동 유자주스 배치 (a batch of frozen yuzu juice),잔류농약 (디노테퓨란(Dinotefuran 0.041 mg/kg - ppm)),위탁판매자 반송(프랑스)
CASE-01075,EU,'’25.3,한국산 무청 (Radish greens (Raphanus sativus)),"기타 (미승인 신소재식품 (Non-authorised novel food) 함유), 미생물(곰팡이(Moulds) 오염)","수취국 통보, 시장 철수(오스트리아)"
CASE-01076,EU,'’25.3,한국산 라면 (instant noodles),"기타 (미네랄오일방향족탄화수소 (MOAH) 과량(Exceedance of Mineral Oil Aromatic Hydrocarbon 3,1 mg/kg - ppm))","위탁판매자 통보, 수취국 통보, 수취국 철수, 폐기(네덜란드)"
CASE-01077,호주,'’25.1,유기농 다시마 (Organic kombu),기타 (요오드 허용 기준 초과 검출 4300 mg/kg),보류 명령
CASE-01078,중국,'’25.4 (’25.3 부적합),홍삼홍석류 사프란 드링크 (红参红石榴藏红花饮品),기타 (요구에 따른 증서 또는 합격증명자료 미제출),통관거부
CASE-01079,중국,'’25.5 (’25.4 부적합),튀김가루(脆炸屑),기타 (해외식품생산기업 등록 문제),통관거부
CASE-01080,중국,'’25.5 (’25.4 부적합),냉동 굴살(冻牡蛎肉),기타(제품 수입허가 미취득),통관거부
CASE-01081,중국,'’25.5 (’25.4 부적합),뱅어장(소스)(银鱼酱),"표시기준 위반 (라벨 부적합), 기타 (요구에 따른 증서 또는 합격증명자료 미제출)",통관거부
CASE-01082,중국,'’25.5 (’25.4 부적합),건쌀국수(米粉干),미생물 (균락총수 식품안전국가표준 규정 부적합),통관거부
CASE-01083,중국,'’25.6 (’25.5 부적합),마른김(干紫菜),기타(화물증서 불일치),통관거부
CASE-01084,중국,'’25.6 (’25.5 부적합),어포김스낵 (鱼脯海苔脆)(매운맛(辣味)),중금속 (카드뮴 검출치 식품안전국가표준 규정 부적합),통관거부
CASE-01085,중국,'’25.6 (’25.5 부적합),컵포장 한국식 쌍화차 고체음료 (杯装韩式双和茶固体饮料),미생물 (곰팡이수 식품안전국가표준 규정 부적합),통관거부
CASE-01086,중국,'’25.6 (’25.5 부적합),레인보우 과일맛 풍선껌 (彩虹水果味泡泡糖),식품첨가물 (식용색소황색제4호(tartrazine) 식품안전 국가표준 규정 부적합),통관거부
CASE-01087,중국,'’25.6 (’25.5 부적합),냉동 굴살(冻牡蛎肉),기타(제품 수입허가 미취득),통관거부
CASE-01088,중국,'’25.6 (’25.5 부적합),조미김(调味紫菜),표시기준 위반 (라벨 부적합),통관거부
CASE-01089,대만,'’25.4,시즈닝 (起士粉) (Seasoning),식품첨가물 (스테비올배당체(Steviol Glycoside) 0.17 g/kg),반송･폐기
CASE-01090,대만,'’25.5,절임 무 조각 (醃白蘿蔔切塊) (DICED PICKLED RADISH),식품첨가물 (이산화황 0.036 g/kg),반송･폐기
CASE-01091,일본,'’25.5,레토르트 살균식품 (レトルト殺菌食品) - 두류 조제품(豆類の調整品) (SHAVED ICE RED BEAN),미생물 (발육할 수 있는 미생물 양성),반송･폐기 (전량 보관)
CASE-01092,일본,'’25.5,무가열 섭취 냉동식품 (無加熱摂取冷凍食品) - 기타 어류(창자) (その他の魚類(チャンジャ)),미생물 (대장균군 양성),반송･폐기 (전량 보관)
CASE-01093,일본,'’25.5,"레토르트 살균식품 (レトルト殺菌食品) - 기타 식품(その他の食品) (TOPOKKI SAUCE, SPICY)",미생물 (발육할 수 있는 미생물 양성),반송･폐기 (전량 보관)
CASE-01094,일본,'’25.6,신선 들깨(生鮮エゴマ),잔류농약 (파클로부트라졸(Paclobutrazol) 0.02 ppm),반송･폐기 (전량 보관)
CASE-01095,미국,'’25.4 (’25.3 부적합),"비탄산 청량음료 (NONCARBONATED SOFT DRINK, N.E.C.)","표시기준 위반 (①수량정보 누락, ②영어 미표기, ③영양정보 미표시, ④일반명 미표시)",통관거부
CASE-01096,미국,'’25.4 (’25.3 부적합),"명태(POLLACK, POLLOCK)",미생물(살모넬라),통관거부
CASE-01097,미국,'’25.4 (’25.3 부적합),호박(채소로 사용된 과일) (PUMPKINS (FRUIT USED AS VEGETABLE)),"기타(제조공정 미제출), 표시기준 위반(영양정보 미표시)",통관거부
CASE-01098,미국,'’25.4 (’25.3 부적합),"고구마, 건조 또는 페이스트 (SWEET POTATO, DRIED OR PASTE)","기타(제조공정 미제출), 표시기준 위반(영양정보 미표시)",통관거부
CASE-01099,미국,'’25.4 (’25.3 부적합),"검은콩, 건조 또는 페이스트 (BLACK BEAN, DRIED OR PASTE)","기타(제조공정 미제출), 표시기준 위반(영양정보 미표시)",통관거부
CASE-01100,미국,'’25.4 (’25.3 부적합),"인삼, 주스 또는 음료 (뿌리 괴경 채소) (GINSENG, JUICE OR DRINK (ROOT TUBER VEGETABLE))","표시기준 위반(성분 미표시), 기타(제조공정 미제출)",통관거부
CASE-01101,미국,'’25.4 (’25.3 부적합),"채소로 사용된 과일(토마토, 단호박 등)(영아용) (FRUITS USED AS VEGETABLES (TOMATOES, SQUASH, ETC.) (BABY))","기타(①저산성식품 제조업체 미등록, ②제조공정 미제출), 표시기준 위반(영양정보 미표시)",통관거부
CASE-01102,미국,'’25.5 (’25.4 부적합),팽이버섯(ENOKITAKE),미생물(리스테리아),통관거부
CASE-01103,미국,'’25.5 (’25.4 부적합),"음료 베이스, 덩굴 과일, 액상 (BEVERAGE BASE, VINE FRUIT, LIQUID)","표시기준 위반(①색소 미표시, ②영어 미표시, ③영양정보 미표시), 기타(제조공정 미제출), 식품첨가물(식용색소 황색 5호)",통관거부
CASE-01104,미국,'’25.5 (’25.4 부적합),"과일 음료 베이스, 액상 (FRUIT BEVERAGE BASES, LIQUID, N.E.C.)","표시기준 위반(①색소 미표시, ②영어 미표시, ③영양정보 미표시), 기타(제조공정 미제출)",통관거부
CASE-01105,미국,'’25.5 (’25.4 부적합),"음료 베이스 (BEVERAGE BASE NOT MENTIONED ELSEWHERE, N.E.C.)","표시기준 위반 (①허위 표시, ②업체정보 누락, ③영양정보 미표시)",통관거부
CASE-01106,미국,'’25.5 (’25.4 부적합),"초콜릿 채운 아이스 쿠키, 비스킷 및 웨이퍼 (CHOCOLATE FILLED/ICED COOKIES,BISCUITS AND WAFERS)","표시기준 위반(①알레르기 유발성분 미표시, ②성분 미표시, ③영양정보 미표시)",통관거부
CASE-01107,미국,'’25.5 (’25.4 부적합),"해조류, 건조 또는 페이스트 (SEAWEED, DRIED OR PASTE)",유해물질 함유,통관거부
CASE-01108,미국,'’25.6 (’25.5 부적합),"올리브유, 정제, 단일 원료 (OLIVE OIL, REFINED, SINGLE INGREDIENT)",비위생적 처리 (공정관리 부적합),통관거부
CASE-01109,미국,'’25.6 (’25.5 부적합),팽이버섯(ENOKITAKE),미생물(리스테리아),통관거부
CASE-01110,EU,'’25.6,착향 라면 (Flavoured Ramen Noodles),식품첨가물(높은 수준의 글루탐산나트륨 (Elevated Level of Monosodium Glutamate)),시장 철수 (아일랜드)
CASE-01111,중국,'’25.8 (’25.7 부적합),달콤한 바닐라맛 미니 웨하스 (⾹甜⾹草味迷你威化饼⼲),미생물 (균락총수 식품안전국가표준 규정 부적합),통관거부
CASE-01112,중국,'’25.8 (’25.7 부적합),매운 라면 (超⽕辣拉⾯),기타 (시장진입(수입) 허가 미취득 동물원성 성분 함유),통관거부
CASE-01113,중국,'’25.8 (’25.7 부적합),인스턴트 면 (快餐⾯),기타 (시장진입(수입) 허가 미취득 동물원성 성분 함유),통관거부
CASE-01114,중국,'’25.8 (’25.7 부적합),프로바이오틱스 고체음료 (益⽣菌固体饮料),표시기준 위반 (라벨 부적합),통관거부
CASE-01115,중국,'’25.9 (’25.8 부적합),팝콘(爆⽶花) (팽화식품(膨化⾷品)),식품첨가물 (사카린나트륨 식품안전국가표준 규정 부적합),통관거부
CASE-01116,중국,'’25.9 (’25.8 부적합),냉장 넙치 (冰鲜⽛鲆),기타 (화물증서 미부합),통관거부
CASE-01117,중국,'’25.9 (’25.8 부적합),오리지널 김 (原味海苔),미생물 (균락총수 식품안전국가표준 규정 부적합),통관거부
CASE-01118,중국,'’25.9 (’25.8 부적합),짠맛 김 (咸味海苔),미생물 (균락총수 식품안전국가표준 규정 부적합),통관거부
CASE-01119,중국,'’25.9 (’25.8 부적합),프로바이오틱스 고체음료 (益⽣菌固体饮料),표시기준 위반 (라벨 부적합),통관거부
CASE-01120,중국,'’25.9 (’25.8 부적합),매운맛 소스(辣味酱) （복합조미료(复合调味料)）,표시기준 위반 (라벨 부적합),통관거부
CASE-01121,대만,'’25.8,양상추(結球萵苣) (Fresh Lettuce),잔류농약 (에토펜프록스(Etofenprox) 0.04 ppm),반송･폐기
CASE-01122,대만,'’25.9,브로콜리(花椰菜) (Broccoli),잔류농약 (디니코나졸(Diniconazole) 0.07 ppm),반송･폐기
CASE-01123,일본,'’25.7,가열 후 섭취 냉동식품 동결 직전 가열 - 기타 식료품(その他の⾷料品) - Cheese Ball 치즈볼(チーズボール),미생물 ( 세균수 7.4✕10⁶/g),반송･폐기 (전량 보관)
CASE-01124,일본,'’25.7,무가열 섭취 냉동식품 - 기타 식료품(その他の⾷料品) - Burdock Fried Tofu(Fried Tofu Vegetable) Rice Roll,미생물 (세균수 2.1✕10⁵/g),반송･폐기 (전량 보관)
CASE-01125,일본,'’25.7,무가열 섭취 냉동식품 - 삶은 붕장어(煮あなご) - Frozen Boiled Anago Aburi 표면을 익힌 삶은 붕장어(炙り煮⽳⼦),미생물 (대장균군 양성),반송･폐기 (전량 보관)
